UserID,Age,Gender,Location,Item Name,Brand,Price,Rating,Number of Reviews,Purchase History,Search History,Wishlist,Cart Items,Click History,Transaction No.,Transaction Date
User9,47,Male,Canada,Laptop,"Johnson, Navarro and Chaney",251.11,3.5,296,False,False,False,True,False,437,2022-07-08 00:00:00
User1,45,Male,France,Shoes,"Nguyen, Daniels and Moore",240.03,4.8,953,False,True,True,False,False,438,2022-09-04 00:00:00
User10,37,Female,Brazil,Watch,"Wise, Price and Mitchell",456.99,3.7,290,True,True,False,True,True,439,2023-09-11 00:00:00
User12,31,Male,Japan,Perfume,"Smith, Willis and Garza",138.56,1.9,632,True,True,True,True,False,440,2023-01-17 00:00:00
User16,33,Female,UK,Shoes,Reynolds-Miller,402.25,1.9,292,False,True,False,True,False,441,2023-04-22 00:00:00
User15,41,Male,Greece,Smartphone,Robertson LLC,472.67,3.7,593,True,True,True,True,False,442,2023-03-27 00:00:00
User10,57,Female,Greece,T-Shirt,"Zamora, Watkins and Cox",41.31,2.2,138,True,False,False,True,False,443,2023-08-15 00:00:00
User4,26,Male,Spain,T-Shirt,Mullins Inc,81.73,2.8,426,False,False,False,False,False,444,2023-08-26 00:00:00
User18,36,Female,Russia,Jeans,Campbell Inc,415.16,2.8,943,False,True,False,True,False,445,2023-05-24 00:00:00
User6,50,Male,Greece,Bag,"Garcia, Rice and Mccann",318.26,3.4,181,False,False,False,False,False,446,2023-04-14 00:00:00
User19,46,Male,Japan,Shoes,Pace LLC,193.95,3.5,744,True,True,True,True,True,447,2022-10-15 00:00:00
User14,45,Female,Singapore,Smartphone,Gordon-Munoz,438.67,4.8,616,True,False,False,False,False,448,2022-06-18 00:00:00
User19,40,Female,Australia,Bag,Thomas Inc,205.55,3.5,341,False,True,True,True,True,449,2022-11-30 00:00:00
User13,32,Male,Argentina,T-Shirt,Lopez-Burnett,86.47,1.1,416,False,True,False,True,True,450,2023-06-14 00:00:00
User16,18,Male,France,Jeans,Castro PLC,487.73,3.0,329,False,True,True,False,False,451,2023-05-21 00:00:00
User2,51,Male,Greece,T-Shirt,Scott Group,339.81,1.8,123,False,False,True,True,True,452,2022-09-18 00:00:00
User2,20,Male,Belgium,Shoes,Fox-White,54.38,3.1,739,True,True,True,True,False,453,2022-01-28 00:00:00
User10,61,Female,Japan,Shoes,Smith Inc,115.33,3.0,100,False,True,True,True,True,454,2023-03-30 00:00:00
User3,47,Male,Canada,Shoes,"Howard, Wright and Moore",95.32,4.9,960,False,False,True,True,True,455,2022-02-04 00:00:00
User13,57,Female,Belgium,Shoes,Taylor-Palmer,201.41,2.6,328,True,False,False,True,False,456,2023-03-17 00:00:00
User4,62,Female,Belgium,Shoes,Martinez-Spencer,29.03,2.1,368,True,True,True,True,True,457,2023-09-26 00:00:00
User9,39,Female,Argentina,Shoes,Brown-Freeman,125.85,2.1,347,True,True,True,True,True,458,2023-06-23 00:00:00
User3,32,Male,Spain,Laptop,Robinson Group,435.8,1.7,609,True,True,False,False,True,459,2022-12-22 00:00:00
User18,55,Male,Spain,Shoes,Howard-Schwartz,416.12,3.9,137,True,True,False,False,True,460,2023-01-03 00:00:00
User8,45,Female,Greece,Headphones,Shaw-Mathews,163.46,4.5,364,False,True,True,False,False,461,2023-11-28 00:00:00
User19,55,Male,Russia,Shoes,Becker Group,195.75,1.3,697,False,False,False,False,False,462,2023-12-24 00:00:00
User14,54,Female,France,Smartphone,"Ball, Ryan and Thomas",128.04,4.3,732,True,True,False,True,True,463,2022-02-22 00:00:00
User5,48,Male,UAE,Headphones,Hayes-Cobb,139.19,2.4,166,False,False,False,True,False,464,2022-10-26 00:00:00
User8,23,Female,Japan,Headphones,"Ortiz, Hines and Silva",279.9,1.6,546,False,False,False,False,True,465,2023-02-08 00:00:00
User10,20,Female,New Zealand,Jeans,"Taylor, Mills and Barnes",275.49,4.3,472,True,True,False,True,False,466,2023-12-12 00:00:00
User9,33,Female,UAE,Headphones,"Zimmerman, Cruz and Richard",116.29,3.0,326,True,True,True,False,False,467,2023-11-13 00:00:00
User15,19,Male,Switzerland,Perfume,"Miller, Moore and Craig",160.11,3.5,92,False,True,False,False,False,468,2022-08-26 00:00:00
User7,36,Female,Russia,T-Shirt,Jones-Lewis,110.79,2.8,55,False,False,True,True,True,469,2023-08-29 00:00:00
User20,53,Female,Russia,Headphones,"Forbes, Vang and Novak",462.93,2.4,724,True,True,False,False,False,470,2023-11-21 00:00:00
User3,19,Male,France,Jeans,Fields-Perez,425.52,4.0,651,True,False,False,False,False,471,2022-08-22 00:00:00
User17,25,Male,Singapore,Shoes,Nelson-Morales,242.84,2.1,201,False,False,False,False,True,472,2023-02-16 00:00:00
User19,28,Male,Greece,Headphones,Barnett-Norton,366.58,3.3,734,False,False,False,False,True,473,2023-12-30 00:00:00
User17,21,Female,Switzerland,Laptop,"Smith, Morgan and Greer",263.29,2.7,538,True,True,True,False,True,474,2023-10-10 00:00:00
User15,27,Male,Belgium,Watch,"Scott, Hayes and Nelson",409.13,3.3,628,True,True,True,True,False,475,2023-06-24 00:00:00
User14,33,Male,USA,Jeans,Benitez-Chavez,495.64,2.8,472,True,False,True,True,False,476,2022-04-16 00:00:00
User7,44,Male,Australia,Smartphone,Rivera PLC,352.57,3.0,966,False,False,False,True,False,477,2022-08-02 00:00:00
User20,18,Male,Brazil,T-Shirt,"Parker, Jenkins and Ruiz",309.16,1.0,844,True,True,True,True,True,478,2022-05-03 00:00:00
User20,49,Female,USA,Perfume,Hall-Gomez,251.73,4.9,747,True,True,True,True,True,479,2022-12-21 00:00:00
User9,64,Male,Singapore,Jeans,Mcmahon LLC,346.96,3.6,170,False,True,False,True,False,480,2023-11-26 00:00:00
User9,28,Female,Spain,Sunglasses,Norris PLC,236.67,2.2,506,False,True,True,True,False,481,2023-04-19 00:00:00
User20,58,Male,France,Laptop,Palmer PLC,47.98,3.3,862,False,False,False,False,True,482,2023-03-18 00:00:00
User12,34,Female,Australia,Sunglasses,"Pena, Peterson and Coleman",115.88,2.2,756,True,False,False,False,True,483,2023-01-06 00:00:00
User15,55,Male,France,T-Shirt,Harrison-Washington,366.42,2.8,224,True,False,False,True,True,484,2022-03-19 00:00:00
User15,23,Female,USA,Smartphone,Johns PLC,95.04,4.3,290,True,False,False,False,True,485,2023-02-08 00:00:00
User11,21,Male,Greece,Headphones,Smith-Jackson,237.29,4.8,255,True,False,True,True,False,486,2022-10-04 00:00:00
User1,52,Male,Brazil,T-Shirt,Johnson-Miles,219.6,2.0,407,False,False,False,True,True,487,2022-11-17 00:00:00
User3,21,Male,UAE,Bag,Hammond-Vega,306.11,4.4,322,True,False,True,False,False,488,2022-08-05 00:00:00
User2,52,Male,UAE,Watch,Casey-Johnson,346.36,2.5,144,False,True,True,False,True,489,2023-05-02 00:00:00
User8,19,Female,Canada,Sunglasses,"Smith, Nguyen and Williams",334.74,2.7,382,False,True,False,False,True,490,2023-03-06 00:00:00
User19,48,Male,New Zealand,Sunglasses,Perez LLC,17.46,1.6,77,True,True,False,True,False,491,2022-01-12 00:00:00
User6,43,Male,Brazil,Smartphone,Smith-Martin,324.69,2.2,325,False,True,True,True,True,492,2022-11-23 00:00:00
User20,34,Female,Canada,T-Shirt,Williams LLC,150.96,3.0,244,False,False,True,True,True,493,2022-04-23 00:00:00
User13,22,Female,UK,Perfume,Herrera-Miller,495.19,2.0,210,False,False,True,False,True,494,2023-05-06 00:00:00
User1,31,Female,Russia,Bag,Lee Inc,281.51,1.1,809,False,True,False,True,True,495,2022-02-03 00:00:00
User4,47,Female,Russia,Headphones,Hamilton-Walker,75.56,4.6,943,True,False,True,False,False,496,2022-07-25 00:00:00
User1,37,Female,USA,T-Shirt,Middleton Group,463.43,2.9,397,False,False,False,True,False,497,2022-01-23 00:00:00
User13,56,Male,Argentina,Shoes,Martin and Sons,75.58,3.1,630,True,True,False,False,True,498,2022-09-28 00:00:00
User9,18,Male,Canada,Shoes,"Cantu, Vega and Simon",155.27,3.3,647,False,False,True,True,True,499,2023-05-03 00:00:00
User16,65,Female,Greece,Watch,Ball Inc,184.4,4.8,594,False,False,False,True,False,500,2022-04-27 00:00:00
User9,56,Male,New Zealand,Shoes,Campbell Group,376.56,3.5,67,False,True,True,False,True,501,2022-06-16 00:00:00
User17,24,Male,UK,Laptop,Bray Ltd,59.08,3.8,146,False,False,False,True,True,502,2023-10-31 00:00:00
User12,46,Female,USA,Bag,"Santos, Quinn and Miller",378.18,2.7,739,False,False,True,True,True,503,2022-12-26 00:00:00
User11,25,Female,Russia,T-Shirt,"Cruz, Flowers and Howell",45.2,3.1,716,True,False,True,False,False,504,2022-10-29 00:00:00
User4,34,Female,Argentina,Watch,Day PLC,360.42,3.3,544,False,False,True,True,True,505,2023-10-24 00:00:00
User7,46,Female,UAE,Jeans,Mclean PLC,376.75,2.0,720,True,False,True,False,True,506,2023-04-10 00:00:00
User15,21,Male,Belgium,Shoes,Peters LLC,402.18,3.0,280,True,False,False,True,True,507,2023-06-07 00:00:00
User4,49,Male,Australia,Bag,Munoz Inc,98.5,2.3,675,False,False,True,False,True,508,2022-01-25 00:00:00
User4,35,Female,India,Laptop,Thompson Group,83.25,2.7,665,True,False,True,True,True,509,2022-05-29 00:00:00
User5,47,Male,Brazil,Bag,"Garcia, Kemp and Sanchez",265.29,3.3,174,False,False,False,False,True,510,2023-06-08 00:00:00
User12,42,Male,France,T-Shirt,"Greene, Howard and Cole",153.42,1.1,114,False,True,True,False,False,511,2022-02-06 00:00:00
User10,43,Female,Belgium,T-Shirt,"Gallagher, Johnson and Clark",319.98,1.9,63,True,True,False,False,True,512,2022-11-25 00:00:00
User13,50,Female,India,Smartphone,Oneill LLC,56.46,1.7,160,True,False,True,False,True,513,2022-12-03 00:00:00
User3,22,Male,Greece,Sunglasses,Hernandez Ltd,234.49,4.8,290,False,True,False,True,True,514,2023-05-12 00:00:00
User5,49,Female,USA,Headphones,"Armstrong, Lucero and Livingston",247.84,3.4,478,True,True,False,False,False,515,2022-12-30 00:00:00
User1,30,Male,France,Smartphone,"Delgado, Porter and Brown",240.49,4.1,932,True,False,True,False,True,516,2022-12-24 00:00:00
User9,20,Male,Switzerland,T-Shirt,Lara Ltd,459.28,1.5,21,False,True,False,False,True,517,2023-08-08 00:00:00
User10,52,Male,Singapore,Watch,"Garcia, Perez and Ramos",332.88,4.7,843,False,False,False,True,True,518,2022-12-19 00:00:00
User12,44,Male,UK,Sunglasses,Klein-Smith,224.07,4.7,244,False,False,True,True,True,519,2023-04-11 00:00:00
User11,19,Female,USA,T-Shirt,Lyons Ltd,158.94,3.0,692,False,False,False,True,False,520,2022-05-14 00:00:00
User16,52,Male,Singapore,Shoes,Sanchez and Sons,385.19,4.9,707,False,True,False,True,True,521,2022-10-23 00:00:00
User14,43,Male,Canada,Headphones,Thomas and Sons,378.59,1.9,324,False,False,False,True,True,522,2023-04-27 00:00:00
User16,38,Male,Russia,Smartphone,Evans-Browning,104.74,2.1,264,True,True,True,False,True,523,2022-01-26 00:00:00
User16,24,Female,Japan,Smartphone,Bennett-Baker,149.27,1.2,865,True,False,True,True,False,524,2022-10-15 00:00:00
User7,40,Female,USA,Perfume,"Sandoval, Rogers and Welch",50.85,4.6,360,False,False,False,False,True,525,2023-02-14 00:00:00
User2,49,Female,Russia,Shoes,Brown Inc,254.25,4.7,310,False,True,False,False,False,526,2023-04-06 00:00:00
User4,41,Female,Russia,Bag,Tanner-Hudson,305.58,1.3,536,True,False,False,False,True,527,2022-01-27 00:00:00
User13,18,Male,New Zealand,Headphones,"Parsons, Williamson and Wilson",64.98,4.0,471,False,True,False,True,True,528,2022-01-26 00:00:00
User17,65,Female,India,Perfume,"Baxter, Jefferson and Lane",402.98,3.0,958,True,False,False,True,False,529,2022-10-24 00:00:00
User16,53,Male,Singapore,Jeans,"Elliott, Sims and Lambert",295.49,3.6,766,False,True,True,False,True,530,2023-08-15 00:00:00
User11,34,Male,Belgium,Bag,Hill and Sons,46.11,1.1,446,True,True,False,True,False,531,2022-08-08 00:00:00
User18,20,Female,Greece,Jeans,Anderson-Lee,364.88,2.3,965,False,False,True,False,False,532,2023-12-07 00:00:00
User20,37,Female,France,T-Shirt,Edwards LLC,259.39,1.1,912,True,True,True,False,True,533,2022-05-31 00:00:00
User4,30,Male,Canada,T-Shirt,Smith and Sons,351.16,2.0,31,False,True,False,True,True,534,2022-01-14 00:00:00
User7,65,Female,Canada,Watch,"Kelly, Strickland and Sampson",33.94,4.9,35,False,True,True,True,True,535,2022-05-23 00:00:00
User16,27,Female,Russia,Headphones,Lewis Inc,398.87,4.7,397,True,False,True,False,False,536,2023-07-03 00:00:00
User11,64,Female,India,Headphones,Russell-Stokes,256.38,1.8,128,False,True,False,True,True,537,2022-10-23 00:00:00
User16,29,Male,UK,Headphones,Suarez and Sons,365.02,4.0,122,True,True,True,True,False,538,2023-12-08 00:00:00
User5,36,Male,New Zealand,Perfume,"Adams, Stevens and Kim",403.25,4.8,741,True,True,True,False,True,539,2022-06-06 00:00:00
User20,54,Female,UK,Sunglasses,Jones-Waller,207.97,4.0,451,False,True,True,True,True,540,2023-06-23 00:00:00
User18,47,Female,Italy,Shoes,Martin-Tucker,232.65,2.2,148,True,False,False,True,True,541,2022-11-03 00:00:00
User17,55,Female,Italy,Sunglasses,King Ltd,352.18,4.0,181,True,False,False,True,True,542,2023-06-30 00:00:00
User17,56,Female,Switzerland,Smartphone,"Joseph, Guzman and Jones",94.55,4.4,602,True,True,True,True,False,543,2022-11-21 00:00:00
User6,60,Female,Russia,Shoes,Stone Group,209.05,1.1,621,True,False,True,True,True,544,2023-06-20 00:00:00
User18,33,Female,Spain,T-Shirt,Johnson Ltd,284.81,4.1,682,False,False,False,True,True,545,2022-11-15 00:00:00
User6,22,Male,UAE,Perfume,Hays Inc,325.41,3.5,372,True,True,True,False,False,546,2022-04-03 00:00:00
User11,22,Female,Japan,Headphones,Garcia-Schultz,490.53,1.3,13,False,False,False,True,True,547,2023-11-22 00:00:00
User8,25,Female,UK,T-Shirt,"Evans, Hill and Howell",177.85,1.5,57,False,True,False,True,False,548,2022-04-26 00:00:00
User7,30,Male,India,Headphones,"Hall, Mendoza and Jenkins",144.5,1.5,873,False,False,True,True,False,549,2023-01-30 00:00:00
User19,38,Male,Argentina,Smartphone,Donovan Ltd,30.84,2.0,282,True,False,True,False,True,550,2023-04-15 00:00:00
User9,41,Female,Brazil,T-Shirt,Smith Group,414.17,4.6,869,False,False,False,False,True,551,2022-07-19 00:00:00
User5,35,Male,France,Headphones,"Rodriguez, Haney and Lutz",324.95,1.7,68,True,True,False,True,False,552,2023-07-29 00:00:00
User19,31,Female,Brazil,Sunglasses,Jones Group,133.04,4.7,720,False,True,True,True,True,553,2022-02-12 00:00:00
User2,29,Female,India,Laptop,Hill-Butler,64.75,3.2,835,False,True,False,True,True,554,2022-03-05 00:00:00
User13,65,Male,Brazil,Laptop,Bennett-Martinez,18.5,4.1,458,True,True,True,False,True,555,2022-01-06 00:00:00
User18,33,Male,Singapore,Jeans,Cook-Reed,300.77,4.6,503,True,True,False,False,False,556,2022-05-22 00:00:00
User15,34,Female,France,Perfume,Costa-Robertson,198.02,4.7,243,False,True,True,False,False,557,2023-04-02 00:00:00
User16,24,Male,Argentina,Smartphone,"Vasquez, Burns and Williams",490.58,4.6,771,True,True,True,False,False,558,2023-09-20 00:00:00
User8,24,Female,USA,Jeans,"Becker, Berger and Brown",268.31,3.6,479,False,True,False,True,True,559,2022-09-30 00:00:00
User10,33,Female,Singapore,Watch,"Tucker, Barnes and Vega",365.53,1.6,671,False,True,False,False,False,560,2023-08-10 00:00:00
User8,23,Male,Russia,T-Shirt,"Villa, Thompson and Ramirez",435.96,2.5,908,False,True,False,True,True,561,2022-07-01 00:00:00
User17,19,Male,Australia,Headphones,Patterson LLC,157.8,2.1,843,False,True,False,False,False,562,2023-01-15 00:00:00
User3,31,Male,Spain,T-Shirt,"Wall, Edwards and Huber",137.56,2.0,923,False,True,False,True,False,563,2022-12-20 00:00:00
User8,41,Male,Belgium,T-Shirt,Hernandez Group,114.18,2.5,680,False,False,True,False,True,564,2022-02-23 00:00:00
User7,51,Male,Japan,Laptop,Vasquez PLC,205.37,3.3,902,True,True,True,False,False,565,2022-11-13 00:00:00
User13,65,Male,Australia,Watch,"Porter, Fitzgerald and Adkins",15.39,3.9,455,True,True,True,True,True,566,2022-03-24 00:00:00
User1,63,Male,Brazil,Watch,"Davenport, Schultz and Anderson",469.92,3.5,295,False,True,False,True,True,567,2023-11-18 00:00:00
User6,38,Male,Australia,T-Shirt,"Smith, Edwards and Carter",334.6,4.9,943,False,False,True,False,True,568,2022-12-16 00:00:00
User16,47,Male,India,Perfume,"Nelson, Espinoza and Castro",231.54,2.5,533,False,True,False,True,True,569,2023-06-30 00:00:00
User10,27,Male,Greece,Shoes,Collins Inc,169.19,1.8,910,False,True,True,False,True,570,2023-01-20 00:00:00
User6,18,Male,France,Laptop,Nguyen PLC,422.75,3.4,553,False,True,False,False,False,571,2022-05-15 00:00:00
User2,58,Male,New Zealand,T-Shirt,Hughes PLC,181.57,3.9,341,True,True,False,True,True,572,2022-08-07 00:00:00
User9,44,Male,India,Laptop,White Group,217.81,2.2,254,True,False,True,False,True,573,2022-09-28 00:00:00
User9,57,Female,Spain,Jeans,Clarke-Reese,301.65,3.9,450,False,True,False,True,False,574,2023-02-11 00:00:00
User12,34,Male,UK,Laptop,Sherman Inc,93.99,1.9,916,False,False,True,False,True,575,2022-05-03 00:00:00
User8,53,Female,France,Watch,"Harris, Garrett and Walker",198.45,1.5,620,False,False,False,True,False,576,2022-11-16 00:00:00
User20,30,Male,Russia,Perfume,Rogers PLC,439.37,2.8,51,True,False,True,False,False,577,2022-11-24 00:00:00
User14,37,Female,Japan,Headphones,Rodgers-Roberts,454.03,2.4,892,True,False,True,True,True,578,2023-03-31 00:00:00
User4,56,Female,Switzerland,T-Shirt,Norman-Mills,46.2,4.4,429,True,False,True,False,False,579,2022-09-19 00:00:00
User4,28,Male,Brazil,Smartphone,"Jackson, Mccullough and Johnson",231.13,3.8,20,True,True,False,False,True,580,2023-04-23 00:00:00
User18,53,Male,UK,Laptop,Daniel PLC,135.0,2.1,210,False,True,True,False,False,581,2022-11-13 00:00:00
User4,19,Male,Singapore,Perfume,Brown-Bush,152.08,3.4,110,False,True,False,False,False,582,2022-06-02 00:00:00
User6,36,Male,Belgium,T-Shirt,Vargas Ltd,39.26,4.6,758,False,True,True,True,False,583,2022-06-17 00:00:00
User1,59,Female,Greece,Shoes,Williams Ltd,243.02,2.9,65,False,True,True,False,False,584,2023-10-02 00:00:00
User10,47,Female,Italy,Sunglasses,Jackson Ltd,496.93,4.9,950,False,False,False,False,True,585,2023-08-27 00:00:00
User8,30,Male,Italy,Perfume,Stevens PLC,343.32,2.5,144,False,True,True,True,True,586,2023-01-13 00:00:00
User2,42,Female,India,Jeans,"Johnson, Robles and Hammond",488.23,1.6,741,False,False,True,False,True,587,2022-11-29 00:00:00
User11,61,Male,UK,Bag,Powell-Turner,193.42,3.9,355,False,False,False,True,True,588,2023-02-05 00:00:00
User1,40,Female,Australia,Shoes,Phillips-Rice,286.78,3.2,649,True,True,True,False,False,589,2022-11-11 00:00:00
User8,46,Male,Canada,Bag,Green Inc,237.28,4.0,83,False,True,True,True,False,590,2023-09-07 00:00:00
User8,18,Female,Canada,Jeans,Henry Ltd,285.84,1.8,491,True,True,True,True,False,591,2022-01-12 00:00:00
User4,37,Male,Argentina,Perfume,King-Mckay,192.58,3.5,476,True,True,True,False,False,592,2022-07-13 00:00:00
User4,64,Male,UK,Jeans,"Miranda, Hernandez and Allen",481.09,4.7,192,True,True,True,True,False,593,2023-01-17 00:00:00
User6,23,Female,Italy,Smartphone,"Cook, Gutierrez and Acosta",182.43,3.3,12,True,False,True,True,False,594,2023-08-27 00:00:00
User17,58,Male,Greece,Headphones,Peterson Inc,227.32,1.4,316,False,True,False,True,False,595,2023-03-30 00:00:00
User13,56,Male,Italy,Perfume,"Ingram, Schaefer and Dunn",414.86,3.7,121,False,True,False,True,False,596,2023-05-15 00:00:00
User1,43,Female,Switzerland,Bag,Shepard-Weber,282.78,2.9,980,False,True,True,False,True,597,2022-12-04 00:00:00
User17,27,Male,Canada,Perfume,Haney LLC,309.77,2.0,678,False,False,True,True,True,598,2022-06-28 00:00:00
User3,62,Male,UK,Headphones,Fitzpatrick Ltd,271.92,1.1,974,True,True,True,True,False,599,2023-09-12 00:00:00
User15,47,Male,Russia,Headphones,"Floyd, Silva and Donovan",128.46,2.6,684,True,False,False,True,False,600,2022-07-28 00:00:00
User9,30,Female,USA,T-Shirt,Davis LLC,335.92,1.8,663,False,False,False,True,False,601,2023-04-15 00:00:00
User14,28,Male,Switzerland,Smartphone,May-Fields,296.3,1.4,412,True,False,True,False,True,602,2022-09-29 00:00:00
User20,57,Male,Japan,Bag,Myers-Richardson,214.6,2.0,556,False,False,False,True,True,603,2023-11-04 00:00:00
User5,47,Female,UK,Shoes,"Williams, Davis and Wells",22.26,3.1,134,True,False,True,True,False,604,2023-07-26 00:00:00
User16,42,Male,USA,Shoes,Saunders Group,77.52,4.4,688,True,True,True,True,False,605,2022-05-30 00:00:00
User8,47,Male,Japan,Laptop,Lambert-Bennett,189.2,3.0,612,True,False,False,False,False,606,2023-09-01 00:00:00
User18,24,Female,Italy,Smartphone,Lucero-Booker,452.15,3.0,307,False,False,False,False,True,607,2022-02-02 00:00:00
User6,41,Male,UK,T-Shirt,"Pratt, Warner and Wall",86.44,3.4,990,False,True,False,True,True,608,2022-08-05 00:00:00
User3,29,Male,Singapore,Laptop,"Smith, Garcia and Alvarado",194.68,4.8,296,True,True,True,True,True,609,2022-01-23 00:00:00
User19,51,Female,Singapore,Shoes,Lynn-Smith,465.33,2.1,162,True,True,False,False,False,610,2023-07-03 00:00:00
User14,57,Female,Japan,Shoes,"Perez, Humphrey and Pitts",466.78,1.3,968,False,True,False,True,False,611,2022-02-06 00:00:00
User7,44,Male,Belgium,Smartphone,Smith-Kennedy,213.06,1.8,409,False,False,True,True,True,612,2022-11-09 00:00:00
User15,61,Female,USA,Watch,Johnston-Williams,254.59,1.4,638,False,True,False,True,False,613,2023-06-22 00:00:00
User2,40,Female,Switzerland,Smartphone,Chen-Sullivan,271.09,4.1,102,True,True,True,True,False,614,2022-10-02 00:00:00
User11,62,Female,USA,Perfume,Smith Ltd,282.94,1.8,374,False,False,True,False,False,615,2022-11-29 00:00:00
User13,50,Female,France,Sunglasses,Carpenter Group,203.62,3.9,235,True,False,True,False,True,616,2022-11-01 00:00:00
User17,46,Male,Brazil,Headphones,"Gonzalez, Shaw and Payne",257.64,3.3,369,False,True,True,True,False,617,2022-09-05 00:00:00
User10,29,Female,Russia,Perfume,"Carlson, Vega and Morgan",148.74,4.0,347,True,False,True,False,True,618,2022-11-10 00:00:00
User19,36,Male,Brazil,Watch,Lawrence LLC,248.3,1.7,978,True,True,False,False,False,619,2023-08-10 00:00:00
User20,32,Female,Brazil,Jeans,"Brennan, Stevens and Green",260.76,1.3,569,True,True,False,False,False,620,2023-09-01 00:00:00
User17,27,Male,Brazil,Smartphone,"Rios, Cook and Maldonado",431.22,1.1,565,False,True,False,True,False,621,2023-07-15 00:00:00
User12,54,Female,Italy,Perfume,Cisneros PLC,303.44,2.9,419,True,True,True,False,True,622,2023-02-11 00:00:00
User19,21,Male,UAE,T-Shirt,"Hess, Walker and Jackson",415.97,2.6,260,True,True,True,False,False,623,2023-04-17 00:00:00
User20,51,Male,Australia,Laptop,Douglas-Cook,79.49,2.0,396,True,False,True,False,True,624,2022-12-27 00:00:00
User7,49,Male,India,Perfume,"Little, Lee and Martinez",185.43,4.4,402,False,True,False,False,True,625,2023-02-23 00:00:00
User19,58,Female,France,Jeans,Alexander-Washington,67.46,2.5,342,True,False,True,False,False,626,2022-10-26 00:00:00
User18,25,Female,USA,Shoes,Li-Brooks,429.99,3.4,114,True,False,False,True,False,627,2022-05-23 00:00:00
User18,28,Male,Greece,T-Shirt,Allen-Stephens,329.41,1.5,924,False,True,False,True,False,628,2022-08-07 00:00:00
User14,31,Male,Greece,Watch,Mendez Inc,48.2,3.7,550,True,False,True,True,True,629,2023-03-10 00:00:00
User15,43,Male,Brazil,Smartphone,Merritt Inc,416.19,3.2,626,False,True,True,True,True,630,2023-11-16 00:00:00
User19,40,Female,USA,Shoes,Walker Inc,441.93,3.0,181,False,False,True,True,True,631,2022-03-09 00:00:00
User19,35,Female,Russia,Headphones,"Drake, Nelson and Wong",390.17,2.4,815,True,False,True,True,True,632,2023-09-20 00:00:00
User13,53,Male,Japan,Headphones,Foster PLC,95.99,2.7,655,True,False,True,True,True,633,2022-06-21 00:00:00
User8,51,Male,Singapore,Laptop,Miller-Harrington,121.04,2.1,516,False,True,False,False,False,634,2022-03-06 00:00:00
User6,62,Male,France,Smartphone,Lewis LLC,420.02,1.3,41,False,False,False,True,False,635,2022-11-08 00:00:00
User10,19,Male,Argentina,Bag,Patel-Lewis,393.47,2.6,257,False,False,True,False,False,636,2022-06-26 00:00:00
User9,55,Male,Brazil,Laptop,Williams PLC,166.36,3.0,845,False,True,True,True,False,637,2022-02-15 00:00:00
User19,27,Male,USA,Headphones,Davis-Ashley,177.47,4.8,425,False,False,True,False,True,638,2023-04-09 00:00:00
User3,47,Male,Spain,Sunglasses,Garner Group,296.39,2.6,488,True,False,False,False,True,639,2022-01-24 00:00:00
User19,60,Female,Greece,Jeans,Wheeler-Blanchard,129.3,1.5,863,True,True,True,True,False,640,2023-10-10 00:00:00
User5,31,Male,USA,Sunglasses,"Ward, Casey and Thompson",217.95,2.9,406,True,False,True,False,True,641,2022-11-18 00:00:00
User5,55,Male,Switzerland,Bag,"Mills, Miranda and Miller",50.47,2.6,854,False,False,False,True,False,642,2023-07-15 00:00:00
User18,30,Female,India,Smartphone,"Lucas, Garner and Roberts",44.44,4.6,325,False,True,True,False,False,643,2023-12-21 00:00:00
User13,58,Male,Spain,Sunglasses,Castillo LLC,230.5,1.2,639,True,False,True,True,True,644,2022-09-01 00:00:00
User8,26,Female,Belgium,Smartphone,"Gould, Cox and Medina",207.86,2.6,159,False,False,True,False,False,645,2022-05-15 00:00:00
User12,40,Female,Belgium,Watch,Mclaughlin LLC,287.62,2.9,46,False,False,False,False,False,646,2023-05-30 00:00:00
User1,19,Female,Brazil,T-Shirt,James-Hoffman,97.63,1.9,215,True,True,False,False,True,647,2022-01-16 00:00:00
User4,28,Male,Russia,Headphones,Harmon Inc,343.5,2.8,81,False,True,False,False,False,648,2023-12-11 00:00:00
User1,26,Male,Greece,T-Shirt,Walker-Booth,185.82,1.7,824,True,True,False,False,False,649,2023-05-25 00:00:00
User7,65,Male,Singapore,T-Shirt,David-Arroyo,52.05,3.8,641,True,False,True,False,False,650,2023-04-30 00:00:00
User11,33,Female,Japan,T-Shirt,"Collins, Miller and Johns",371.74,4.9,554,False,False,False,False,False,651,2023-09-09 00:00:00
User6,46,Female,UAE,Headphones,Miller-Montoya,234.23,2.6,211,False,False,False,True,False,652,2022-09-14 00:00:00
User8,48,Female,Japan,Smartphone,"Johnson, Peterson and Cook",305.75,4.4,143,False,True,False,True,True,653,2023-07-30 00:00:00
User18,34,Female,Argentina,Laptop,Walker-Miller,462.4,2.7,538,False,True,True,True,True,654,2022-10-17 00:00:00
User9,25,Male,Greece,Laptop,"Smith, Wilson and Buchanan",234.93,1.7,529,False,True,True,False,True,655,2023-03-03 00:00:00
User6,43,Male,Greece,Bag,Rodriguez-Little,404.96,2.2,414,False,False,False,False,True,656,2023-12-17 00:00:00
User3,35,Male,Spain,T-Shirt,Brown PLC,108.44,1.8,16,True,True,False,True,False,657,2023-10-11 00:00:00
